GeneID baseMean log2FoldChange lfcSE pvalue padj HGNC
24036 ENSG00000246582 6.84675199137476 1.56232804482034 0.466475207598995 3.20046695763956e-05 0.000196924902076925 AC100861.1
24057 ENSG00000253891 1.37680359001854 2.39123778428623 1.06879826146284 0.000261622077355904 0.00121475078435704 AC023202.1
24058 ENSG00000042980 40.545980295921 2.24412451402026 0.419991176752566 3.37160337013661e-09 5.94057895119989e-08 ADAM28
24060 ENSG00000134028 15.5171337827995 3.94856734535084 0.963743187254463 1.47750481112577e-07 1.70482217868655e-06 ADAMDEC1
24065 ENSG00000277586 10.9119481551283 2.39911123433831 0.752404330088813 2.24609914951459e-05 0.000143924895077169 NEFL
24093 ENSG00000120907 18.6751422795329 3.10557327089493 0.704295161980487 1.04553685376778e-07 1.25936351274105e-06 ADRA1A
24109 ENSG00000120885 3836.2923676827 2.22656355128177 0.435328858957761 1.10954497167092e-08 1.7159948945431e-07 CLU
24114 ENSG00000279302 3.7047601115455 2.05534726882329 0.829945149303609 0.000258217334225654 0.00120065129555835 AC013643.3
24128 ENSG00000189233 16.3873633472337 3.41693862904923 0.66814928761595 2.43298898195833e-09 4.45526878205894e-08 NUGGC
24134 ENSG00000168081 5.50148987913737 3.70537679077314 1.00286462294014 8.34111427902701e-07 7.91866327770243e-06 PNOC
24164 ENSG00000251191 5.23083537452252 -1.65597532747287 0.587882594196687 0.000171550983256539 0.000838725443456437 LINC00589
24166 ENSG00000248964 29.9953396298687 1.98930194214485 0.571073926830156 1.33911514575147e-05 9.14148511357879e-05 AC131254.1
24188 ENSG00000254109 9.66301334132276 1.8875778722956 0.682732870326076 0.000149505683121325 0.000743954877495063 RBPMS-AS1
24190 ENSG00000279041 20.7964379732351 1.65688531770322 0.58522845947627 0.00016390618602323 0.000806724041671008 AC102945.2
24248 ENSG00000156687 1.24530923152097 1.8957433755779 1.13495311841309 0.00175135310367898 0.00635073736941234 UNC5D
24269 ENSG00000253123 68.5907784943648 3.78785356572594 0.484299404576019 3.05593695416694e-17 4.48519866763082e-15 AC091182.1
24273 ENSG00000253414 23.1682977805498 1.96426881595802 0.355962823493701 1.37891909167893e-09 2.70386045538699e-08 AC124067.2
24296 ENSG00000272128 6.63506571188786 -2.10818942925241 0.508425412001447 9.86930268953147e-07 9.21155838310038e-06 AP006545.2
24323 ENSG00000207258 2.80695137843922 2.99399698510534 1.1490938462236 4.60848185296785e-05 0.000269348817230617 RF00019
24358 ENSG00000104332 787.862068407595 2.89071604805159 0.48517788371381 4.81856690133142e-11 1.38399425461529e-09 SFRP1
24438 ENSG00000248498 5.41706794151177 -4.00674881574101 1.10790525552902 7.82396081101866e-07 7.48824733115884e-06 ASNSP1
24470 ENSG00000221869 1859.09844353864 -1.53190803637504 0.351261830395715 5.17561092878703e-07 5.20290695902789e-06 CEBPD
24483 ENSG00000253688 2.20811671659903 1.53780404220195 0.737153675184818 0.00154930843538497 0.00571695786452426 AC026904.2
24492 ENSG00000168333 7371.10318916509 -1.80263244533756 0.563177427306439 4.20149515940679e-05 0.000248350158898967 PPDPFL
24518 ENSG00000147488 0.996441645827569 1.95421771952951 0.920458171114099 0.000693456623541346 0.00285119103657606 ST18
24533 ENSG00000253369 0.929904750152953 1.67956797829695 0.896197845903687 0.00190719799102717 0.00683397092634419 AC022034.3
24535 ENSG00000237807 54.1255284982099 1.57876736939514 0.286492610546667 1.3958694497955e-09 2.72798614043257e-08 AC022034.1
24563 ENSG00000206579 7.95438428066193 2.41154005030335 0.654259632527254 4.32254429001618e-06 3.38628142751895e-05 XKR4
24589 ENSG00000181195 284.258183143449 4.28102646795236 0.554822013957857 6.05630151306291e-17 8.19247348453681e-15 PENK
24592 ENSG00000246430 33.4796958624062 1.80862441494659 0.460300092284677 2.82084471782899e-06 2.31746643848733e-05 LINC00968
24619 ENSG00000167910 2.499579065079 2.31915608673802 0.940688259350029 0.000177605726770173 0.000864887365463164 CYP7A1
24624 ENSG00000198846 31.1147925685242 3.2798623845746 0.468236407096717 2.56266240883436e-14 1.68852482233167e-12 TOX
24627 ENSG00000167912 6.81859151244806 2.43427758472273 0.657336066826701 3.96038214954593e-06 3.12928822658873e-05 AC090152.1
24643 ENSG00000228862 3.48825912556394 -1.50768839606054 0.573341328151216 0.000373605513661735 0.0016619527125858 AC068389.1
24650 ENSG00000254802 3.43826059920425 2.74667251323174 0.661816909531217 5.0145468697807e-07 5.06238563236388e-06 AC022182.2
24666 ENSG00000285971 3.14780631233391 -2.0372341765451 0.847539367416595 0.000317728122189781 0.00144240508796147 AC023095.1
24676 ENSG00000137561 11.5741699559617 1.53783773430663 0.705880326159244 0.00123443593125773 0.00471020828365259 TTPA
24695 ENSG00000254102 2.20703851488605 2.10273265279196 0.777866013567685 0.000133551756905833 0.000675211552224221 AC090136.3
24696 ENSG00000180828 29.0647396677586 2.90919215224833 0.436560230739257 5.22631543489819e-13 2.48241526336572e-11 BHLHE22
24697 ENSG00000172817 14.3716233758473 2.12336851984713 0.551332423546013 3.12897682963011e-06 2.53827532123154e-05 CYP7B1
24722 ENSG00000253623 9.56854192585547 -1.90944499011708 0.552880083315422 1.59303056127607e-05 0.000106640408428045 AC009879.1
24753 ENSG00000165084 16.4353006724934 3.07118007355972 0.591197550546412 2.58984589766475e-09 4.7014431960452e-08 C8orf34
24756 ENSG00000254337 1.22888424435067 2.09743503644187 1.10690276164608 0.000833674234235552 0.0033518248831325 AC083967.1
24801 ENSG00000178860 143.980546590889 1.60838338057027 0.315542993363725 1.32418242531564e-08 2.0129492963602e-07 MSC
24809 ENSG00000182674 2.47580557104963 2.43971330334281 0.968771867325742 0.000130276712707922 0.00066104453324604 KCNB2
24814 ENSG00000260838 1.73697785315586 2.25371945198552 0.996353523821958 0.000311717329216939 0.00141840807345125 AC022893.2
24819 ENSG00000164764 54.1264549442137 2.76176313719771 0.654218790350036 3.68780182977285e-07 3.85237490787019e-06 SBSPON
24844 ENSG00000154589 96.301447883663 1.99809168248114 0.305818414334555 2.98057687176865e-12 1.17438729522009e-10 LY96
24865 ENSG00000121005 88.0385175577091 4.09042261333143 0.549711704718226 5.09543835226934e-16 5.30395380824518e-14 CRISPLD1
24875 ENSG00000254300 1.98968450669481 1.60630887989135 0.881334798800692 0.00243266668090768 0.00838127907879859 LINC01111
24885 ENSG00000254366 22.7805825947199 3.8785846418522 0.609753880335312 1.07343949077916e-12 4.71702736711547e-11 AC062004.1
24892 ENSG00000104432 14.7287149278714 2.93214027453319 0.508176790186882 1.36292166359327e-10 3.49407882210628e-09 IL7
24895 ENSG00000285744 8.7415417008362 3.96659226975658 0.704721401442352 8.76192077444501e-11 2.35528775103534e-09 AC083837.1
24896 ENSG00000261618 1.87496750385362 1.71124956323633 0.950228519191692 0.0020640485962315 0.00729801041842683 LINC02605
24946 ENSG00000147588 12.3878130592556 2.94665535213976 1.24054422483623 8.0551944935271e-05 0.000436500238440086 PMP2
24948 ENSG00000170323 6714.54953923597 2.48612077684176 0.626883214088944 1.42305474880127e-06 1.26890489356964e-05 FABP4
24995 ENSG00000164879 202359.767888975 1.72208587679079 0.433042424184484 2.43970363114995e-06 2.04614458253645e-05 CA3
25042 ENSG00000156103 35.0851960775511 2.39240937853202 0.42777279404383 7.86974359911896e-10 1.64770651646603e-08 MMP16
25065 ENSG00000123119 14.559684403263 1.97192802443193 0.83044890981465 0.000377281371840697 0.00167494213384934 NECAB1
25120 ENSG00000079112 4.20970953852738 2.2262102212599 0.660154305601003 1.54611732875751e-05 0.00010387898390558 CDH17
25171 ENSG00000253105 1.75010811155875 2.930514858801 0.964615662934877 1.69210437043852e-05 0.000112451962168559 AP003548.1
25173 ENSG00000169439 1419.78041641435 1.61797134576104 0.285763595726691 5.81188328115367e-10 1.2618492739274e-08 SDC2
25174 ENSG00000104324 558.766288410259 1.7487832101425 0.234759446006265 4.04412054175731e-15 3.28839652029762e-13 CPQ
25188 ENSG00000132561 506.447209130071 2.30923700759039 0.396448160961028 2.25549964372682e-10 5.4589656565847e-09 MATN2
25229 ENSG00000132554 17.8322451548351 2.90517930779017 0.729093712101253 7.73594396240437e-07 7.4209444141313e-06 RGS22
25242 ENSG00000253842 7.26372630798042 2.74360605452048 0.573249463817715 3.18567922263475e-08 4.35143917641789e-07 AP003472.2
25290 ENSG00000246263 118.446700914791 -2.1839278082853 0.225868545634322 2.55410448978046e-23 1.87432957982539e-20 UBR5-AS1
25293 ENSG00000272037 8.18304047056474 -2.37003800892526 0.356957715260148 1.36658063323034e-12 5.86470875845663e-11 AP002907.1
25298 ENSG00000253633 1.33758731633302 1.55555002129946 0.865200757455789 0.00282231373547487 0.00948765430498502 AP002852.1
25339 ENSG00000164935 3.33521866714509 3.68893324566546 0.948683384731143 4.24822240236876e-07 4.37245162689806e-06 DCSTAMP
25350 ENSG00000254041 1.86181542124003 1.55244573906358 0.762902578521246 0.00170328320107852 0.00620093948709647 AC021546.1
25409 ENSG00000253434 7.88982898869559 3.10845445675334 1.05275963151635 1.66991082830428e-05 0.000111102816078975 LINC02237
25451 ENSG00000147676 43.9156923030557 3.91216192639245 0.923044051169954 8.66858315094994e-08 1.07140037815993e-06 MAL2
25455 ENSG00000136999 466.118224609666 4.43940620321171 0.468426370470094 1.4930198439926e-23 1.25217441430168e-20 CCN3
25469 ENSG00000187955 1072.56547160329 2.67997623381542 0.404858656381937 1.051404957701e-12 4.64104377870002e-11 COL14A1
25474 ENSG00000248318 2.40498969553571 2.52713389582711 0.962799377725295 8.84347732177785e-05 0.000473102666855234 AC104958.1
25519 ENSG00000156804 19074.8035643278 -2.40765305955329 0.282167969031658 7.29811089495092e-19 1.71382997768311e-16 FBXO32
25554 ENSG00000104549 64.464745288571 1.79746609159586 0.309102870177917 2.42750660785003e-10 5.80741882370251e-09 SQLE
25564 ENSG00000245164 28.2660016512707 1.95684104863953 0.502092045880337 2.9412005276371e-06 2.40423281226008e-05 LINC00861
25643 ENSG00000155926 155.642328467386 2.18109005942249 0.404751206886278 2.72406849269177e-09 4.92682110501998e-08 SLA
25694 ENSG00000253988 2.02984075307532 2.29747139180761 1.19456007650608 0.000547289170224077 0.00232390081046688 AC079015.1
25695 ENSG00000147724 12.1162298672128 1.72976726060194 0.561686765860743 6.78728456365468e-05 0.000376126016767075 FAM135B
25793 ENSG00000254859 6.58332733605808 2.1889068283325 0.713040457504657 4.1840991912115e-05 0.000247521256869856 AC067930.3
25844 ENSG00000261236 1755.23327133595 -1.6115800064455 0.237444717696648 4.54821284032286e-13 2.18507757307426e-11 BOP1
25852 ENSG00000261587 2.51594538611997 -1.95919286565305 0.506968442346852 3.3395751623895e-06 2.68722284311353e-05 TMEM249
25880 ENSG00000147799 71.3371538964578 1.50999397978445 0.272893278016659 1.26710946394669e-09 2.50976593823827e-08 ARHGAP39
25914 ENSG00000183784 8.74499307481752 1.91685550887225 0.464523317213536 1.18798825134895e-06 1.08771700343409e-05 C9orf66
25915 ENSG00000107099 264.029086927625 2.28982013753921 0.328336369246377 1.48234518466139e-13 7.94028477199827e-12 DOCK8
25930 ENSG00000173253 122.141271356786 1.63322985589961 0.287386521675864 5.13310396186597e-10 1.12782285701058e-08 DMRT2
25978 ENSG00000228166 2.90422821692155 3.33260619411821 1.10913233578273 1.07394149545113e-05 7.51835884986228e-05 MTND1P11
25979 ENSG00000224083 4.44837457942158 2.1172229026974 0.942378645013607 0.000403156192317772 0.00177297949830575 MTCO1P11
25981 ENSG00000228097 3.61768593363416 2.3415619989686 0.776579118676081 4.0490824914651e-05 0.000240475323667377 MTATP6P11
25983 ENSG00000236254 4.16263057974555 2.7757110127386 0.916154642186085 2.14552544609228e-05 0.000138295463207274 MTND4P14
25984 ENSG00000230225 2.99054836394676 1.76775926255266 0.956734627463623 0.00169572045337158 0.00617723730308631 MTND5P14
25997 ENSG00000120217 166.87894567036 1.54309088774304 0.325412152982817 8.37437061798683e-08 1.03897411293485e-06 CD274
25998 ENSG00000197646 98.0187936641396 2.14702291057446 0.281242807609602 1.2277328696498e-15 1.15140161839298e-13 PDCD1LG2
26022 ENSG00000229057 1.49661132124187 -2.29484150034201 0.801114365195916 6.60461621265223e-05 0.000367320773600215 RPS3AP54
26039 ENSG00000153707 194.875169831088 2.20925000011866 0.323052074015909 3.9056695725178e-13 1.88874834648579e-11 PTPRD
26043 ENSG00000225706 9.98959621297344 2.33193925367669 0.506519595509917 1.18102161789783e-07 1.40184830456017e-06 PTPRD-AS1
26088 ENSG00000164946 150.577903333087 1.81107958366514 0.310998942287428 2.32074071614974e-10 5.58385434277537e-09 FREM1
26114 ENSG00000237153 8.29202910249676 -2.75034131830499 0.482480820609156 2.7300193433046e-10 6.4263823418896e-09 AL162725.2
26147 ENSG00000155886 50.8403818282989 2.98625220504598 0.547493715710915 7.39035776580563e-10 1.55957269487749e-08 SLC24A2
26163 ENSG00000188921 87.6086707640408 2.00347481344055 0.361005766864901 1.16165576390706e-09 2.32283673662996e-08 HACD4
26209 ENSG00000147889 73.7885869777557 2.56020742866894 0.440273448159253 1.86054899791379e-10 4.62443313164787e-09 CDKN2A
26263 ENSG00000174482 2.79857790288459 2.73621363524738 0.842164167543695 1.19567191164964e-05 8.26802197751792e-05 LINGO2
26312 ENSG00000233554 30.5807112011359 1.81310435953278 0.329322950513286 1.44063467480156e-09 2.80799404011454e-08 B4GALT1-AS1
26332 ENSG00000231991 23.656636825251 1.54387445556677 0.330481166182518 1.18205306472143e-07 1.40193881461951e-06 ANXA2P2
26364 ENSG00000186638 56.0471446105314 1.64897113199876 0.426416978349232 4.01587387332852e-06 3.16598411164656e-05 KIF24
26370 ENSG00000207032 2.41292395818873 -2.12839369054314 0.89191003120419 0.000287677102088148 0.00132192762283899 RF00019
26376 ENSG00000232983 1.15638615017761 -2.75354715547707 0.86064031872046 1.35544260868923e-05 9.24864303474283e-05 AL160270.2
26377 ENSG00000122756 1141.16164412385 -1.51924628194277 0.437840677517029 2.15405977470362e-05 0.000138754159812706 CNTFR
26390 ENSG00000172724 54.2972116795706 4.02284276748987 0.687301346422498 2.2964745336469e-11 7.11083475323536e-10 CCL19
26391 ENSG00000137077 206.642649977717 2.19861024967594 0.691916599072224 2.97340026826106e-05 0.00018429305632292 CCL21
26398 ENSG00000281491 20.9153914207646 -1.85043011671211 0.381748515658824 4.57381095303936e-08 6.0098319926373e-07 DNAJB5-DT
26401 ENSG00000279489 42.1627891420775 -1.83460927957403 0.459914315498686 2.18141804888248e-06 1.85120975446361e-05 AL355377.2
26402 ENSG00000233148 1.18628581096561 -1.80377623378365 1.13425101821293 0.00236317542107099 0.00818219524771382 SYF2P2
26419 ENSG00000215187 1105.34404357515 -1.88350500911037 0.563076987660274 2.38098585782306e-05 0.000151476937300689 FAM166B
26426 ENSG00000137078 51.7256669334872 3.48543195245005 0.518344684320889 1.36478094890235e-13 7.37786003205888e-12 SIT1
26456 ENSG00000228307 15.8753973912024 -1.56369366020603 0.521566765794837 0.000108096412812944 0.000563799236267087 OR2S1P
26458 ENSG00000179443 2.22279391866356 2.23865146649958 1.00901216496814 0.000350393338762072 0.00157173686827963 OR13C6P
26463 ENSG00000122694 520.80624824487 2.0956562746132 0.287814997824223 1.71322941488495e-14 1.18329732340078e-12 GLIPR2
26464 ENSG00000185972 2.81009980983899 2.48374079377004 0.837976262016561 3.86711687028956e-05 0.000230956965636785 CCIN
26472 ENSG00000196092 12.0193695317429 1.75193224846508 0.415625465362105 8.7386496148255e-07 8.25867098498351e-06 PAX5
26514 ENSG00000137142 3.83736591172989 3.18627627974531 0.917423462702781 3.2594977068336e-06 2.62855207929652e-05 IGFBPL1
26599 ENSG00000279561 3.38501861154178 1.51583904677675 0.778233811452734 0.00222283602560144 0.00776128567806644 AL845472.2
26649 ENSG00000277737 30.5342777595576 2.97888390997378 0.826925878336866 2.78264498677391e-06 2.29071804684616e-05 FP325317.1
26701 ENSG00000202474 2.54085826079802 1.60743105799019 0.718306876449584 0.000945022296990912 0.0037380655579937 RNA5SP283
26716 ENSG00000186466 38.4693253455188 1.53789262679756 0.645546599194145 0.000723332728607373 0.00295678998963109 AQP7P1
26743 ENSG00000181997 11.7045407865346 1.91131944765234 0.817129530069862 0.000452061254636263 0.00196415128309545 AQP7P2
26832 ENSG00000278910 1.27787786864269 1.88067274510571 1.05031810295081 0.00150598132835996 0.0055865760031187 BANCR
26880 ENSG00000135046 2924.19327245615 1.55625719470989 0.354036013502106 4.33042682719128e-07 4.44614722229356e-06 ANXA1
26888 ENSG00000198963 32.7211844417786 2.8473113058652 0.743405352096183 1.48778613292434e-06 1.32100647749126e-05 RORB
26910 ENSG00000187210 81.955093663359 1.71491332973398 0.361042534026639 7.49900739112051e-08 9.38302911163476e-07 GCNT1
26913 ENSG00000106772 2491.25227568921 1.56689914321954 0.529140012765577 0.000121530537182279 0.000623236790434769 PRUNE2
26936 ENSG00000135069 39.9398699722137 2.48013549339636 0.349820952920231 5.53266134274684e-14 3.35081946603852e-12 PSAT1
27008 ENSG00000148053 1032.70805806074 3.11767960714396 0.530401135017741 5.31390580704501e-11 1.50418892054001e-09 NTRK2
27019 ENSG00000231741 27.5300070603061 -1.83434595372836 0.380805135118728 5.31176922588579e-08 6.87182344013448e-07 AL353743.3
27105 ENSG00000165025 179.085373471887 2.45717153429183 0.3360810477142 1.14814232442448e-14 8.28072967841674e-13 SYK
27110 ENSG00000237422 20.5526534366718 2.26529250648143 0.562156494199614 1.39756077980953e-06 1.248447934587e-05 AL158071.4
27142 ENSG00000106809 408.471367180512 3.47027606147109 0.480126337650132 3.87704723279015e-15 3.18786679191378e-13 OGN
27143 ENSG00000127083 102.003672435436 1.65318775999428 0.448218069478242 8.15998069980152e-06 5.90552449363841e-05 OMD
27144 ENSG00000106819 711.508504107647 2.58900164827542 0.388625474693049 9.12163028502192e-13 4.08788298300051e-11 ASPN
27145 ENSG00000106823 863.825663134043 2.81881647632138 0.373030642253644 1.02030409688482e-15 9.74801134461129e-14 ECM2
27160 ENSG00000127084 119.064356438816 1.63512692816084 0.350608450837179 1.16843279379705e-07 1.39027872837935e-06 FGD3
27161 ENSG00000157303 17.3260193126995 2.73787985679873 0.463254469708854 8.24845170610264e-11 2.235688378402e-09 SUSD3
27198 ENSG00000165140 62.7960475101056 2.72806126502894 0.339272197733311 2.68683288774132e-17 4.00351739019079e-15 FBP1
27203 ENSG00000224764 10.2604671344408 3.18802234622845 0.712211891502045 6.98607262638566e-08 8.80503116680656e-07 AL353768.1
27225 ENSG00000268926 2.12869043436673 1.70737921488492 0.964205101828215 0.00219629695012659 0.00768690839084488 AL354861.3
27291 ENSG00000106785 140.697285082272 2.5769171836795 0.328191972568579 1.58728055155115e-16 1.93332088424201e-14 TRIM14
27293 ENSG00000106789 56.9131350226336 1.52792546072575 0.438674678083117 2.02898932646623e-05 0.000131651089056344 CORO2A
27301 ENSG00000119514 53.0141575746335 1.76702478938634 0.321149477568158 1.45595030801444e-09 2.83596319452263e-08 GALNT12
27339 ENSG00000148123 11.192778303625 3.35174955945509 0.675600505783651 5.74561481855191e-09 9.52863149060864e-08 PLPPR1
27355 ENSG00000198785 9.11129633122881 2.29200966002318 0.641650944627397 7.3440829577531e-06 5.39080297929194e-05 GRIN3A
27399 ENSG00000186051 59.5203583839778 2.05667936578266 0.436985517358404 8.6624426842274e-08 1.07109242861336e-06 TAL2
27402 ENSG00000232486 12.7079749251292 1.82955961986614 0.771219589692575 0.000472140659997201 0.00203901970480474 AL592437.2
27459 ENSG00000157654 7.23735914381087 2.81986981620116 0.727532587098396 1.30444122997761e-06 1.17527832611304e-05 PALM2-AKAP2
27461 ENSG00000241978 7.4200579116703 2.51323973760907 0.573221394673799 2.56441475348469e-07 2.78593007675017e-06 AKAP2
27479 ENSG00000173258 13.0188175585841 1.57889082025128 0.565729252847454 0.00020599045995189 0.000983513982014927 ZNF483
27536 ENSG00000138835 1208.50733149816 1.57140069114712 0.294557733738862 3.73755982113986e-09 6.4995456747476e-08 RGS3
27550 ENSG00000106948 404.204540811853 1.96186899826206 0.317084839664969 2.69561112269258e-11 8.22525664194574e-10 AKNA
27562 ENSG00000181634 9.89372216384613 2.30616155227332 0.619620513813952 4.26753440559295e-06 3.34765379320619e-05 TNFSF15
27565 ENSG00000106952 18.1660733986483 2.47041218503103 0.46244358710334 2.82478698546454e-09 5.08080865020381e-08 TNFSF8
27566 ENSG00000041982 858.221235542737 2.10497818519088 0.425844746639994 2.74406389558959e-08 3.80308081166841e-07 TNC
27592 ENSG00000284977 12.8042978731919 1.63087822595345 0.40530310820585 2.12282428380908e-06 1.81038303390272e-05 AL160272.1
27598 ENSG00000078725 31.596709253503 1.97061711509649 0.50312135814004 2.70213436401164e-06 2.23495215895175e-05 BRINP1
27623 ENSG00000204136 266.616526613777 2.37221545801613 0.318730513085477 4.73326524747659e-15 3.78583836715062e-13 GGTA1P
27673 ENSG00000148204 5.02260147269102 3.31010846162893 0.963124190390966 3.12939237839372e-06 2.53827532123154e-05 CRB2
27699 ENSG00000185585 751.338119527378 1.5881919454637 0.288281530469449 1.403900164463e-09 2.74003227577439e-08 OLFML2A
27779 ENSG00000234771 266.005479802977 -1.64106383451584 0.172134028954609 6.38569135168621e-23 3.9051163320291e-20 SLC25A25-AS1
27800 ENSG00000167123 448.010596709505 1.50749741878702 0.283202515745992 4.12513186004979e-09 7.11451942537613e-08 CERCAM
27801 ENSG00000273186 3.24246451531315 1.5957402041166 0.612057290360995 0.000350246540291908 0.00157131849972928 AL359091.5
27806 ENSG00000228395 9.52350088841789 1.50642552347724 0.339117437351349 3.63818635804484e-07 3.80942279388445e-06 AL356481.1
27853 ENSG00000227619 1.28809957125579 1.93259649094518 1.06569224784626 0.00130957576918336 0.00495441256973946 AL391056.1
27874 ENSG00000107130 318.747446299158 2.25079479486412 0.352750037071773 7.93656123546849e-12 2.78039578792935e-10 NCS1
27895 ENSG00000226987 1.29559260617948 -1.78040512999561 0.806020539147295 0.000763505573220369 0.00309956425361269 AL157938.1
27904 ENSG00000230289 3.24328179786466 -1.59495239827956 0.507791901242656 6.42720552680696e-05 0.000359115922649442 AL358781.2
27921 ENSG00000165695 6.23714948302533 2.20362128783745 0.464161551550837 6.69855609666132e-08 8.47540584747398e-07 AK8
27959 ENSG00000187616 145.890121473985 5.30849776298868 0.559756389019472 1.55778450257276e-23 1.26339880799705e-20 MYMK
27965 ENSG00000123453 61.1096452831702 1.54511117868892 0.311689868884009 2.82517901693525e-08 3.90627907975117e-07 SARDH
27982 ENSG00000130635 1419.78005564797 1.7777607381257 0.332047357929607 3.30616859892191e-09 5.83930644120059e-08 COL5A1
27993 ENSG00000085265 142.418274958641 1.60367324049414 0.498032846030003 4.83992939087964e-05 0.000280274782678794 FCN1
28038 ENSG00000196366 3.58253008259257 -1.80541063413743 0.399172526408571 2.16110570181428e-07 2.38948786128474e-06 C9orf163
28061 ENSG00000177984 3.24785185931559 -2.24764716912276 0.707669790528435 2.81740583052828e-05 0.000175662979501544 LCN15
28079 ENSG00000260190 7.0511857286918 -2.44065699049835 0.487732136651748 1.62805176572404e-08 2.41240946648478e-07 AL807752.5
28081 ENSG00000176919 124.256124199395 -1.71180750153174 0.340224704943134 1.8264756647573e-08 2.66340619291038e-07 C8G
28086 ENSG00000214402 104.316411286549 1.60128495518341 0.42016393962229 5.23417427843167e-06 4.00218681346922e-05 LCNL1
28090 ENSG00000180539 13.3609002090691 1.79135028200757 0.589311888670767 7.22459089038081e-05 0.000396541961473894 C9orf139
28091 ENSG00000180549 5.46248282966648 1.65039211662705 0.54584795480224 8.93138681000298e-05 0.000476589580841351 FUT7
28129 ENSG00000188747 517.984690413344 -2.28622750368308 0.282105625730789 2.88946437602109e-17 4.28370390372339e-15 NOXA1
28130 ENSG00000188833 2.1780363310234 -2.61594040326053 0.710234252041849 3.40175387209746e-06 2.73051909110059e-05 ENTPD8
28197 ENSG00000067057 1604.89419111205 -2.38958998317884 0.28160289814897 1.11139588835614e-18 2.45292593284257e-16 PFKP
28214 ENSG00000233117 457.171612515276 2.33350516969749 0.425701534778725 1.51869403711636e-09 2.94255741026493e-08 LINC00702
28230 ENSG00000264006 2.51329051001284 1.76041650664684 1.14925677593213 0.00278331879192482 0.00937697002389087 AKR1C8P
28242 ENSG00000205488 5.25353881482909 3.57818540726096 0.764802047690031 1.72812584510001e-08 2.54272712065493e-07 CALML3-AS1
28266 ENSG00000170525 7429.78827702156 -3.34953679904906 0.348193967651945 6.10602077763836e-24 5.78181077118698e-21 PFKFB3
28267 ENSG00000201581 13.6654470064129 -2.10187889683346 0.584038644210695 8.06430783192372e-06 5.85215555249169e-05 RN7SKP78
28292 ENSG00000123243 1740.15977704975 1.53336779400069 0.365758090615658 1.10564972530125e-06 1.0244710238792e-05 ITIH5
28323 ENSG00000225383 10.7799595975765 5.01461872851949 0.79587937735706 1.12903019431696e-12 4.91714426171812e-11 SFTA1P
28336 ENSG00000134463 1125.78613745546 -1.69001093556538 0.293664131124796 3.37779575587321e-10 7.71609467843597e-09 ECHDC3
28349 ENSG00000183049 349.715253845183 1.88267264057678 0.267289970488825 8.63333477911545e-14 4.96907664914029e-12 CAMK1D
28351 ENSG00000252118 3.09178068495807 2.24436675440042 0.856222543805703 0.00013552553241565 0.000684130090890625 RNU6ATAC39P
28352 ENSG00000285994 2.9761859450069 1.72222568427354 0.748910785563128 0.000670885778857317 0.00277173555982796 AL731559.1
28357 ENSG00000151468 1379.88691785476 2.32448181094555 0.293996224407573 1.38142938211982e-16 1.72555225884022e-14 CCDC3
28381 ENSG00000273474 4.19657719776578 -1.56945298870011 0.451996781316654 2.01730102888848e-05 0.000131066521474087 AL157392.4
28388 ENSG00000285671 6.48996745728717 1.77737227050609 0.645166335278094 0.000177147838915798 0.000863213423561478 AL139405.1
28392 ENSG00000065809 429.746042881391 2.24197126282918 0.365674429400409 3.78412128906125e-11 1.1119028660571e-09 FAM107B
28415 ENSG00000148468 341.380596155104 1.80403493831764 0.230456439415154 2.26182441207282e-16 2.63466642031689e-14 FAM171A1
28417 ENSG00000077943 190.912023791295 1.81189197737712 0.450919341938716 1.95770265063534e-06 1.68572612516133e-05 ITGA8
28445 ENSG00000260314 409.70733972157 2.33539191116637 0.379553258059746 3.13468559675529e-11 9.43749343663127e-10 MRC1
28528 ENSG00000179133 43.2877146561516 2.42954265923344 0.591594028672684 8.77669507982255e-07 8.29195710888674e-06 C10orf67
28550 ENSG00000151025 7.49679329109753 1.84908082921444 0.463505655219776 2.16227780352845e-06 1.83766849130242e-05 GPR158
28562 ENSG00000077420 285.270544638877 2.29371473641904 0.458825130545383 1.89339341521426e-08 2.74462569433084e-07 APBB1IP
28597 ENSG00000150051 19.1586300392817 2.96798542778141 0.704426691635252 2.87895395997845e-07 3.08565297701886e-06 MKX
28668 ENSG00000237797 2.7856075571341 2.93049466140697 0.861189092791053 5.7130096783675e-06 4.32885095763551e-05 MACORIS
28732 ENSG00000177291 12.0213421111958 2.81320119911977 0.715870351895166 1.07717908456958e-06 9.99668506116197e-06 GJD4
28763 ENSG00000228828 9.99475736531771 1.61507668110867 0.544248600393801 0.000111966030018308 0.000581091026371539 TLK2P2
28801 ENSG00000215146 12.8870914413113 1.70683937086154 0.493338581370934 1.85045591720396e-05 0.000121421492971876 BX322639.1
28804 ENSG00000185904 7.54059115074161 2.00528388160226 0.673565199637393 6.89737517163747e-05 0.000381147497718837 LINC00839
28874 ENSG00000165511 27.815112715159 1.76686274845679 0.264816691976475 1.0579575021669e-12 4.66295563342449e-11 C10orf25
28913 ENSG00000263482 1.22659780581399 1.88645748828649 1.14519215986948 0.00184108500517344 0.00662152816446908 ANTXRLP1
28925 ENSG00000231187 2.24128803932392 1.87783903265883 0.803694565507958 0.000479280541926385 0.00206651013920492 AL356056.2
